ResponseID,Funnel,Citizen,PrefSchool,Q1a,Q1b,Q2a,Q2b,Q2c,Q3,Q4_1_TEXT,Q4_2_TEXT,Q4_3_TEXT,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11,Q15_12,Q15_13,Q15_14,Q15_15,Q15_16,Q15_17,Q15_18,SchoolRated,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_11,Q17_12,Q17_13,Q17_14,Q17_15,Q17_16,Q17_17,Q17_18,Q17_19,Q17_20,Q17_21,Q17_22,Q17_23,Q17_24,Q17_25,Q17_26,Q17_27,Q17_28,Q17_29,Q17_30,Q20,Q22,Q25A,Q25B,Q26a,Q26b,FunnelPerformance,CONSIDERATION,FAVORITE,Female,Age,Work_exp
R_bC2TncamKMpQaQl,2,14,Columbia Business School,1,700,1,2,4,Columbia University,Warton,Booth,HBS,1,1,1,1,5,1,1,2,3,1,1,1,1,1,1,1,1,1,1,4,3,3,3,2,1,4,4,3,4,1,5,1,4,4,1,5,4,5,4,4,,,,,5,,,3,4,,,,,,,,,,2,2,4,4,3,4,5,5,5,5,5,5,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,,,,,,3,1.00,0.00,0,36,3
R_bC2TncamKMpQaQl,2,14,Columbia Business School,1,700,1,2,4,Columbia University,Warton,Booth,HBS,1,1,1,1,5,1,1,2,3,1,1,1,1,1,1,1,1,1,1,4,3,3,3,2,1,4,4,3,4,1,5,1,4,4,1,5,4,5,4,4,,,,,5,,,3,4,,,,,,,,,,7,1,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,2,,,,,,2,1.00,0.00,0,36,3
R_bC8MrNCC3hgpJA1,1,14,University of Toronto,1,550,1,1,6,University of Columbia,University of British Columbia,University of Toronto,Howard University,2,4,3,2,4,2,2,2,2,2,2,3,3,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,4,4,4,4,4,5,3,5,5,5,5,5,5,5,5,4,5,4,4,5,3,5,4,4,4,4,4,4,4,2,1,,2,,2,2,1.00,0.00,1,34,1
R_bC8MrNCC3hgpJA1,1,14,University of Toronto,1,550,1,1,6,University of Columbia,University of British Columbia,University of Toronto,Howard University,2,4,3,2,4,2,2,2,2,2,2,3,3,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,5,4,4,5,4,5,5,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,2,1,,2,,2,2,1.00,0.00,1,34,1
R_bdbqyXxnKaM12Hr,2,14,Columbia Business School,1,600,1,2,2,Harvard Business School MBA program,Warton Business School MBA program,Cambridge Business School MBA program,Chicago Business School MBA program,1,4,1,1,5,4,1,1,1,1,4,4,4,4,4,1,4,4,2,5,4,5,5,5,4,4,4,4,5,3,5,1,5,1,2,2,5,4,4,5,,1,,,1,1,,,,,1,1,1,1,1,,1,1,5,4,4,5,4,5,4,3,3,3,4,4,3,3,3,3,3,3,4,3,4,5,3,5,4,4,4,3,4,3,4,2,,,,,,4,1.00,1.00,1,47,7
R_bdbqyXxnKaM12Hr,2,14,Columbia Business School,1,600,1,2,2,Harvard Business School MBA program,Warton Business School MBA program,Cambridge Business School MBA program,Chicago Business School MBA program,1,4,1,1,5,4,1,1,1,1,4,4,4,4,4,1,4,4,2,5,4,5,5,5,4,4,4,4,5,3,5,1,5,1,2,2,5,4,4,5,,1,,,1,1,,,,,1,1,1,1,1,,1,1,6,4,4,5,4,4,4,3,3,3,4,4,3,3,3,3,3,3,4,3,4,5,3,5,4,4,4,3,5,3,4,2,,,,,,4,1.00,1.00,1,47,7
R_bEfValxS3zhQVvf,1,14,Hongkong University,1,450,1,1,3,Hongkong University,Singapore National University,Boston University,University of San Francisco,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,3,4,3,4,4,4,5,2,4,4,5,5,4,3,3,2,4,2,4,4,4,4,,,,,,,,,,,,,,,,,,,5,2,4,4,4,4,2,3,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,2,4,3,3,3,,,,,,1,0.00,0.00,1,35,4
R_bEfValxS3zhQVvf,1,14,Hongkong University,1,450,1,1,3,Hongkong University,Singapore National University,Boston University,University of San Francisco,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,3,4,3,4,4,4,5,2,4,4,5,5,4,3,3,2,4,2,4,4,4,4,,,,,,,,,,,,,,,,,,,8,2,5,5,4,5,5,2,5,5,5,4,5,4,4,5,5,4,4,5,5,5,5,5,5,5,5,4,5,3,1,3,,,,,,1,0.00,0.00,1,35,4
R_bEiHGwOoKaElP1z,4,14,"University of California, Berkeley – Haas School of Business",2,,1,4,,The Chinese University of Hong Kong,University of Cambridge,University of Yale,Harvard university,2,1,2,2,2,2,2,2,0,0,2,1,2,4,5,0,2,2,3,5,5,4,4,2,5,4,3,4,5,5,5,4,1,1,1,1,3,5,5,5,5,,5,5,5,5,5,5,,,5,,5,5,5,,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,,,,1,2,1.00,0.00,0,46,7
R_bEiHGwOoKaElP1z,4,14,"University of California, Berkeley – Haas School of Business",2,,1,4,,The Chinese University of Hong Kong,University of Cambridge,University of Yale,Harvard university,2,1,2,2,2,2,2,2,0,0,2,1,2,4,5,0,2,2,3,5,5,4,4,2,5,4,3,4,5,5,5,4,1,1,1,1,3,5,5,5,5,,5,5,5,5,5,5,,,5,,5,5,5,,5,5,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,,,,1,2,1.00,0.00,0,46,7
R_bHlFWX2BwlQf9TD,1,14,Harvard Business School,1,600,1,1,6,Howard,SMU,NUS,,5,1,4,0,2,0,0,1,0,0,2,0,0,0,4,0,2,4,2,4,4,4,3,4,1,4,2,5,5,3,5,1,2,1,1,1,5,4,4,3,5,,5,,4,,,,,,4,,,,5,,5,4,1,4,5,5,5,5,3,3,3,5,4,5,4,4,2,5,5,4,5,4,5,5,3,5,5,5,5,4,4,1,5,2,,,,,,5,1.00,1.00,0,41,6
R_bHlFWX2BwlQf9TD,1,14,Harvard Business School,1,600,1,1,6,Howard,SMU,NUS,,5,1,4,0,2,0,0,1,0,0,2,0,0,0,4,0,2,4,2,4,4,4,3,4,1,4,2,5,5,3,5,1,2,1,1,1,5,4,4,3,5,,5,,4,,,,,,4,,,,5,,5,4,8,4,5,5,5,5,3,3,3,5,4,5,4,4,2,3,5,5,5,4,5,4,3,5,4,5,5,4,4,1,4,2,,,,,,4,1.00,1.00,0,41,6
R_bHMFSQTjHZr6TpX,1,14,Said Business School (Oxford University),1,650,1,1,3,Harvard,Bath,WARWICK,LSE,1,2,3,1,2,1,2,0,2,2,1,4,0,2,1,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,4,5,,4,,4,,4,4,,4,,4,,4,4,4,3,3,3,5,5,2,4,2,4,5,3,1,4,2,5,3,3,3,5,3,4,5,4,3,2,1,3,2,4,1,3,1,,,,,,2,1.00,0.00,0,30,1
R_bHMFSQTjHZr6TpX,1,14,Said Business School (Oxford University),1,650,1,1,3,Harvard,Bath,WARWICK,LSE,1,2,3,1,2,1,2,0,2,2,1,4,0,2,1,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,4,5,,4,,4,,4,4,,4,,4,,4,4,4,6,4,5,3,2,2,4,1,3,4,2,2,3,4,1,2,4,3,5,3,2,2,4,5,3,3,2,2,3,4,3,1,,,,,,2,1.00,0.00,0,30,1
R_bId0UdHJRAbECJn,1,14,Wharton,1,500,1,1,2,"Wharton, MIT, Colombia",Harvard,Standford,UCLA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,4,4,1,4,1,1,1,1,1,5,5,4,4,5,4,5,4,5,5,4,5,4,4,5,4,4,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,,,,1,2,1.00,0.00,0,42,4
R_bId0UdHJRAbECJn,1,14,Wharton,1,500,1,1,2,"Wharton, MIT, Colombia",Harvard,Standford,UCLA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,4,4,1,4,1,1,1,1,1,5,5,4,4,5,4,5,4,5,5,4,5,4,4,5,4,4,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,,,,1,2,1.00,0.00,0,42,4
R_bj6kk3LV4Vx5val,1,14,HEC,1,650,1,1,6,Hong Kong University,Cambridge University,Havard University,Princeton University,4,2,0,0,4,0,0,4,5,0,2,1,4,4,4,0,4,4,5,5,5,5,4,5,5,5,1,5,5,5,5,1,3,1,3,3,5,5,5,5,5,5,,,5,,,5,5,,5,,5,5,5,,5,5,2,3,5,5,5,3,5,3,2,3,5,5,2,3,3,5,5,3,5,3,5,5,3,5,5,5,5,2,3,3,5,3,,,,,,5,1.00,1.00,1,29,1
R_bj6kk3LV4Vx5val,1,14,HEC,1,650,1,1,6,Hong Kong University,Cambridge University,Havard University,Princeton University,4,2,0,0,4,0,0,4,5,0,2,1,4,4,4,0,4,4,5,5,5,5,4,5,5,5,1,5,5,5,5,1,3,1,3,3,5,5,5,5,5,5,,,5,,,5,5,,5,,5,5,5,,5,5,7,3,5,5,5,3,2,5,2,3,5,5,2,3,3,5,5,3,5,3,5,5,3,5,5,5,5,2,3,3,5,3,,,,,,4,1.00,1.00,1,29,1
R_bJYP3efDUN13xyJ,2,14,HKUST,1,650,1,2,2,HKUST,cuhk,hku,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,3,4,4,4,5,4,2,3,4,4,4,1,2,3,5,1,4,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,2,,1,2,1.00,0.00,1,36,3
R_bJYP3efDUN13xyJ,2,14,HKUST,1,650,1,2,2,HKUST,cuhk,hku,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,3,4,4,4,5,4,2,3,4,4,4,1,2,3,5,1,4,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,2,,1,2,1.00,0.00,1,36,3
R_bk3c9T2vpJtj6V7,2,14,Unsure,1,750,1,2,6,Harvard,Wharton,Stanford,MIT,3,1,3,1,3,3,1,3,1,1,3,3,3,3,3,1,1,1,4,5,5,5,5,5,5,4,4,5,5,5,4,2,3,2,2,2,4,4,4,4,4,,4,,4,4,,4,,,4,4,4,4,4,,,,1,3,5,5,5,5,5,5,3,5,5,3,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,,,,,3,1.00,0.00,0,31,3
R_bk3c9T2vpJtj6V7,2,14,Unsure,1,750,1,2,6,Harvard,Wharton,Stanford,MIT,3,1,3,1,3,3,1,3,1,1,3,3,3,3,3,1,1,1,4,5,5,5,5,5,5,4,4,5,5,5,4,2,3,2,2,2,4,4,4,4,4,,4,,4,4,,4,,,4,4,4,4,4,,,,7,3,5,5,5,5,5,5,3,5,5,3,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,,,,,3,1.00,0.00,0,31,3
R_bK5JDlnDrwuQLJz,2,14,Fuqua,1,700,1,2,2,HBS,Wharton,Fuqua,Booth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,5,3,4,4,4,4,4,4,3,4,1,4,3,1,4,3,4,4,5,,,,,,,,,,,,,,,,,,,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,,,,,1,0.00,0.00,0,35,3
R_bK5JDlnDrwuQLJz,2,14,Fuqua,1,700,1,2,2,HBS,Wharton,Fuqua,Booth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,5,3,4,4,4,4,4,4,3,4,1,4,3,1,4,3,4,4,5,,,,,,,,,,,,,,,,,,,8,4,5,5,5,5,4,3,3,5,3,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,3,5,3,5,1,,,,,,1,0.00,0.00,0,35,3
R_bkY9zUwCse4yGSp,1,14,Stern,2,,1,1,3,Stern,Brooth,,,2,2,2,0,3,3,1,2,0,1,1,1,3,3,2,0,1,1,4,4,4,5,5,4,4,5,3,5,4,3,4,3,4,4,3,4,4,4,4,4,5,5,5,,5,5,,5,,,,,5,5,5,,,,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,,,,,3,1.00,0.00,1,30,1
R_bkY9zUwCse4yGSp,1,14,Stern,2,,1,1,3,Stern,Brooth,,,2,2,2,0,3,3,1,2,0,1,1,1,3,3,2,0,1,1,4,4,4,5,5,4,4,5,3,5,4,3,4,3,4,4,3,4,4,4,4,4,5,5,5,,5,5,,5,,,,,5,5,5,,,,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,,,,,2,1.00,0.00,1,30,1
R_bNJxCzUuVlzlEep,1,14,Tel Aviv University,1,550,1,1,2,Central European University,Tel Aviv,Bar Ilan,Hong Kong University of Science and Technology,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,2,5,5,5,5,5,4,5,5,5,5,4,4,5,3,4,5,5,4,5,4,4,5,5,5,3,3,4,5,4,5,2,,,,,,1,0.00,0.00,0,41,4
R_bNJxCzUuVlzlEep,1,14,Tel Aviv University,1,550,1,1,2,Central European University,Tel Aviv,Bar Ilan,Hong Kong University of Science and Technology,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,6,5,4,5,4,4,3,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,2,3,5,4,5,4,5,5,5,2,,,,,,1,0.00,0.00,0,41,4
R_bNRL2ieiTYvQiTr,2,14,Wharton,1,650,1,2,4,Wharthon,Darden,Stern,CBS,4,3,5,2,4,4,1,4,1,4,4,4,4,4,4,1,3,2,4,5,4,4,4,4,4,4,4,4,4,2,4,1,4,4,1,2,4,4,4,4,5,5,5,5,5,5,,5,,5,5,5,5,5,5,,5,5,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,,,,1,4,1.00,1.00,0,42,7
R_bNRL2ieiTYvQiTr,2,14,Wharton,1,650,1,2,4,Wharthon,Darden,Stern,CBS,4,3,5,2,4,4,1,4,1,4,4,4,4,4,4,1,3,2,4,5,4,4,4,4,4,4,4,4,4,2,4,1,4,4,1,2,4,4,4,4,5,5,5,5,5,5,,5,,5,5,5,5,5,5,,5,5,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,,,,1,2,1.00,0.00,0,42,7
R_bqPDgbdHoCWcWqh,1,14,Wharton,2,,1,1,3,harvard,MIT,,,4,1,5,0,2,0,0,4,0,0,3,0,1,1,0,0,0,0,5,4,5,5,5,4,5,5,1,5,5,2,5,1,4,3,1,1,5,5,5,4,5,,5,,4,,,5,,,5,,,,,,,,8,4,5,5,5,3,5,3,5,5,5,5,3,5,5,5,5,5,5,4,5,5,3,5,5,5,5,4,5,5,3,1,,,,,,5,1.00,1.00,0,39,6
R_bqPDgbdHoCWcWqh,1,14,Wharton,2,,1,1,3,harvard,MIT,,,4,1,5,0,2,0,0,4,0,0,3,0,1,1,0,0,0,0,5,4,5,5,5,4,5,5,1,5,5,2,5,1,4,3,1,1,5,5,5,4,5,,5,,4,,,5,,,5,,,,,,,,1,2,5,5,5,3,5,3,5,5,5,5,3,5,5,5,5,5,5,4,5,5,3,5,5,5,5,4,5,5,3,1,,,,,,4,1.00,1.00,0,39,6
R_bqqFTbFDxXWch1z,2,14,Harvard Business School,1,650,1,2,1,Harvard,Standford,CEIBS,UBC,5,2,4,2,3,3,0,4,0,0,4,4,4,4,3,1,2,2,3,4,4,5,4,5,3,3,3,4,4,4,5,3,3,3,3,3,4,4,3,4,5,4,5,4,4,5,,5,,,4,5,4,4,5,,4,4,5,3,5,4,4,4,5,4,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,1,,3,,1,3,1.00,0.00,0,45,7
R_bqqFTbFDxXWch1z,2,14,Harvard Business School,1,650,1,2,1,Harvard,Standford,CEIBS,UBC,5,2,4,2,3,3,0,4,0,0,4,4,4,4,3,1,2,2,3,4,4,5,4,5,3,3,3,4,4,4,5,3,3,3,3,3,4,4,3,4,5,4,5,4,4,5,,5,,,4,5,4,4,5,,4,4,4,4,4,4,3,4,5,3,4,4,3,3,4,3,3,4,3,4,3,4,4,4,3,4,4,3,4,3,3,3,4,3,1,,3,,1,2,1.00,0.00,0,45,7
R_brN10XJq8ahdB5j,1,14,Said Business School (Oxford University),1,700,1,1,3,HBS,oxford,,,4,4,4,4,1,0,0,1,4,0,1,1,1,1,0,0,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,,,,,5,,,,,,,,,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,,1,,4,1.00,1.00,1,30,1
R_brN10XJq8ahdB5j,1,14,Said Business School (Oxford University),1,700,1,1,3,HBS,oxford,,,4,4,4,4,1,0,0,1,4,0,1,1,1,1,0,0,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,,,,,5,,,,,,,,,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,,1,,4,1.00,1.00,1,30,1
R_cCNj2ygU7Wg7cMJ,1,14,Harvard Business School,2,,1,1,5,Harvard,Wharton,Stanford,Kellogg,5,2,4,1,2,4,0,4,0,0,2,2,2,2,2,0,2,2,5,4,4,3,4,5,4,4,5,3,5,1,4,1,1,5,1,1,4,4,3,5,5,4,5,,4,5,,5,,,4,4,4,4,4,,4,4,1,3,5,5,4,5,3,5,3,5,4,5,3,4,3,5,5,4,4,5,5,5,3,5,5,5,5,3,4,3,5,3,,,,,,5,1.00,1.00,1,37,4
R_cCNj2ygU7Wg7cMJ,1,14,Harvard Business School,2,,1,1,5,Harvard,Wharton,Stanford,Kellogg,5,2,4,1,2,4,0,4,0,0,2,2,2,2,2,0,2,2,5,4,4,3,4,5,4,4,5,3,5,1,4,1,1,5,1,1,4,4,3,5,5,4,5,,4,5,,5,,,4,4,4,4,4,,4,4,8,3,5,5,4,5,3,5,3,5,4,5,3,4,3,5,5,4,4,5,5,5,3,5,5,5,5,3,4,3,5,3,,,,,,4,1.00,1.00,1,37,4
R_cHErRyIFKqDAFLL,1,14,Wharton Business School,1,650,1,1,2,Harvard Business School,Wharton Business School,Stern Business School,Amos Tuck School of Business Administration,3,2,4,0,2,0,0,1,1,1,1,3,3,0,2,0,2,2,3,5,5,4,4,4,4,4,2,4,5,2,5,1,2,3,1,4,2,4,5,5,5,4,5,,4,,,,,,,4,5,,4,,4,4,1,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,4,5,5,3,5,5,5,5,4,5,5,5,3,,,,,,3,1.00,0.00,1,30,1
R_cHErRyIFKqDAFLL,1,14,Wharton Business School,1,650,1,1,2,Harvard Business School,Wharton Business School,Stern Business School,Amos Tuck School of Business Administration,3,2,4,0,2,0,0,1,1,1,1,3,3,0,2,0,2,2,3,5,5,4,4,4,4,4,2,4,5,2,5,1,2,3,1,4,2,4,5,5,5,4,5,,4,,,,,,,4,5,,4,,4,4,6,4,4,4,4,4,5,4,5,4,4,5,5,5,4,5,4,4,4,4,4,4,3,4,5,4,4,4,5,5,4,3,,,,,,2,1.00,0.00,1,30,1
R_cHhql8rnPTkbVxr,2,14,HBS,1,700,1,2,2,HBS,Stanford,Wharton,,3,2,3,3,2,3,3,3,2,4,3,2,3,3,1,2,3,2,2,1,1,3,3,3,3,4,3,3,4,3,3,3,4,3,3,3,2,2,3,3,2,3,2,2,2,3,3,2,3,3,3,3,3,3,,4,3,3,3,3,3,3,2,4,4,3,2,2,2,4,4,3,4,4,3,2,2,2,2,2,3,3,3,1,2,4,3,4,4,1,2,,,3,,4,1.00,1.00,0,38,5
R_cHhql8rnPTkbVxr,2,14,HBS,1,700,1,2,2,HBS,Stanford,Wharton,,3,2,3,3,2,3,3,3,2,4,3,2,3,3,1,2,3,2,2,1,1,3,3,3,3,4,3,3,4,3,3,3,4,3,3,3,2,2,3,3,2,3,2,2,2,3,3,2,3,3,3,3,3,3,,4,3,3,4,3,3,3,3,3,3,3,3,2,4,3,3,3,3,4,3,4,4,3,4,4,4,3,3,3,4,2,3,3,3,1,2,,,3,,3,1.00,0.00,0,38,5
R_cMvZWgqmHZV4GcB,2,14,UWISC,1,700,1,2,2,Wharton,Smeal,Harvard,Berkeley,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,5,5,4,3,5,4,2,1,4,4,1,5,1,3,4,1,1,3,5,5,5,,,,,,,,,,,,,,,5,,,,1,3,5,5,5,5,3,2,5,4,4,4,3,4,3,5,5,4,5,4,5,5,3,5,3,5,5,1,4,3,5,1,,,,,,1,0.00,0.00,0,35,4
R_cMvZWgqmHZV4GcB,2,14,UWISC,1,700,1,2,2,Wharton,Smeal,Harvard,Berkeley,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,5,5,4,3,5,4,2,1,4,4,1,5,1,3,4,1,1,3,5,5,5,,,,,,,,,,,,,,,5,,,,5,3,5,5,4,5,3,2,4,4,4,4,3,4,3,5,5,4,4,4,5,5,3,4,4,5,5,2,4,3,5,1,,,,,,1,0.00,0.00,0,35,4
R_cMyJTpt6yZkWWcB,3,14,Renmin University of China,1,500,1,3,,Renmin University of China,Harvard,Stanford,Yale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,4,5,5,4,2,5,5,4,5,5,4,2,1,5,5,5,5,5,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,,,,,1,0.00,0.00,1,39,5
R_cMyJTpt6yZkWWcB,3,14,Renmin University of China,1,500,1,3,,Renmin University of China,Harvard,Stanford,Yale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,4,5,5,4,2,5,5,4,5,5,4,2,1,5,5,5,5,5,,,,,,,,,,,,,,,,,,,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,,,,,1,0.00,0.00,1,39,5
R_cTSR47p1rcXwvdP,1,14,Wharton,1,700,1,1,6,Warton,NYU,Berkley,Columbia,3,2,3,1,3,2,0,3,0,0,3,3,3,3,3,0,2,2,3,4,4,4,4,4,2,3,5,3,4,2,5,2,3,2,2,2,4,4,4,2,5,4,5,,5,5,,5,,,5,5,5,5,5,,4,4,8,2,5,5,5,5,5,3,2,5,5,5,2,5,3,5,5,5,5,3,5,5,3,5,5,5,5,2,5,3,5,3,,,,,,3,1.00,0.00,1,30,2
R_cTSR47p1rcXwvdP,1,14,Wharton,1,700,1,1,6,Warton,NYU,Berkley,Columbia,3,2,3,1,3,2,0,3,0,0,3,3,3,3,3,0,2,2,3,4,4,4,4,4,2,3,5,3,4,2,5,2,3,2,2,2,4,4,4,2,5,4,5,,5,5,,5,,,5,5,5,5,5,,4,4,5,3,3,3,3,3,2,3,2,4,4,4,3,4,3,4,4,4,4,3,4,4,3,4,3,4,4,2,3,3,3,3,,,,,,2,1.00,0.00,1,30,2
R_cuo31lig1l8NeuN,2,14,Johns Hopkins Carey Business School,2,,1,2,2,Johns Hopkins,HKUST,Duke,Georgetown,1,1,1,1,1,1,0,1,1,0,1,1,4,4,4,0,0,0,4,5,4,5,5,4,5,4,4,4,5,1,5,1,5,5,1,4,4,5,4,5,,,,,,,,,,,,,5,5,5,,,,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,5,5,5,5,3,5,5,4,3,,,,,,1,0.00,0.00,1,32,3
R_cuo31lig1l8NeuN,2,14,Johns Hopkins Carey Business School,2,,1,2,2,Johns Hopkins,HKUST,Duke,Georgetown,1,1,1,1,1,1,0,1,1,0,1,1,4,4,4,0,0,0,4,5,4,5,5,4,5,4,4,4,5,1,5,1,5,5,1,4,4,5,4,5,,,,,,,,,,,,,5,5,5,,,,8,3,4,4,4,4,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,,,,,,1,0.00,0.00,1,32,3
R_cV0Jm3sl3yaw96d,2,14,Said Business School (Oxford University),1,500,1,2,2,Oxford,Yale,UCLA,,1,1,1,1,1,2,0,1,0,1,1,1,2,1,1,0,1,5,2,5,5,4,4,4,4,4,5,4,5,5,5,1,5,1,1,1,5,4,5,5,,,,,,4,,,,,,,4,,,,,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,3,4,5,5,5,5,5,5,5,5,4,5,5,3,5,3,5,1,,,,,,2,1.00,0.00,1,43,7
R_cV0Jm3sl3yaw96d,2,14,Said Business School (Oxford University),1,500,1,2,2,Oxford,Yale,UCLA,,1,1,1,1,1,2,0,1,0,1,1,1,2,1,1,0,1,5,2,5,5,4,4,4,4,4,5,4,5,5,5,1,5,1,1,1,5,4,5,5,,,,,,4,,,,,,,4,,,,,5,6,5,5,5,5,5,4,4,5,4,4,4,4,3,3,3,5,5,5,5,5,5,4,4,5,5,5,3,3,3,5,1,,,,,,1,0.00,0.00,1,43,7
